AssessmentID,CandidateID,EventDate,Caption,Assessment_Type,Assessment_Duration,Vendor,Outcome,Overall_Score,Detail_URL,Cost
Assessment-7376,Candidate-176433,2017-08-25,Select International - Kevin Wislo - Sales:Campus Sales Representative - North America : Requisition-18,Select Sales Pro,24,Select International,Success,60.0,https://bluesphere.Select International.com/sales/id?Candidate-176433,50.0
Assessment-7377,Candidate-176433,2017-08-25,Captera - Kevin Wislo - Sales:Campus Sales Representative - North America : Requisition-18,Sales Management Assessment,24,Captera,Success,66.16751433957897,https://captera.com/bluesphere/id?Candidate-176433,50.0
Assessment-7378,Candidate-101508,2017-08-25,Aptitude Analytics - Alexavier Burton - Finance:Hire Accountant - A/R - North America : Requisition-1126,Success Factor Analysis,12,Aptitude Analytics,Success,82.85115251195361,https://www.aptitudeanalytics.com/c?Candidate-101508,40.0
Assessment-7379,Candidate-176110,2017-08-25,Aptitude Analytics - Shannon Benjamin - Finance:Hire Financial Analyst - North America : Requisition-1039,Success Factor Analysis,12,Aptitude Analytics,Success,81.16952489575834,https://www.aptitudeanalytics.com/c?Candidate-176110,40.0
Assessment-7380,Candidate-176059,2017-08-25,eskills - Stuart Parks - IT:Hire Information Security Specialist - North America : Requisition-1124,Python,60,eskills,Fail,30.189311136705992,https://www.eskills.com/assessments?Candidate-176059,40.0
Assessment-7381,Candidate-176059,2017-08-25,Codility - Stuart Parks - IT:Hire Information Security Specialist - North America : Requisition-1124,Development Basics,36,Codility,Fail,45.35471866954562,https://codility.com/assess/id?Candidate-176059,40.0
Assessment-7382,Candidate-175773,2017-08-25,eskills - Stuart Parks - IT:Hire Information Security Specialist - North America : Requisition-1101,Python,60,eskills,Success,80.71481156056781,https://www.eskills.com/assessments?Candidate-175773,40.0
Assessment-7383,Candidate-175773,2017-08-25,Codility - Stuart Parks - IT:Hire Information Security Specialist - North America : Requisition-1101,Development Basics,36,Codility,Success,96.48992043807851,https://codility.com/assess/id?Candidate-175773,40.0
Assessment-7384,Candidate-28465,2017-08-25,eskills - Juliana Mckenzie - IT:Hire Manufacturing Applications Specialist - North America : Requisition-1132,Python,60,eskills,Success,81.96501858802125,https://www.eskills.com/assessments?Candidate-28465,40.0
Assessment-7385,Candidate-28465,2017-08-25,Codility - Juliana Mckenzie - IT:Hire Manufacturing Applications Specialist - North America : Requisition-1132,Development Basics,36,Codility,Success,90.06700503421465,https://codility.com/assess/id?Candidate-28465,40.0
Assessment-7386,Candidate-175448,2017-08-25,eskills - Kendall Hanson - IT:Hire Manufacturing Applications Specialist - North America : Requisition-1132,Python,60,eskills,Fail,13.950138748996181,https://www.eskills.com/assessments?Candidate-175448,40.0
Assessment-7387,Candidate-175448,2017-08-25,Codility - Kendall Hanson - IT:Hire Manufacturing Applications Specialist - North America : Requisition-1132,Development Basics,36,Codility,Fail,53.71369099447722,https://codility.com/assess/id?Candidate-175448,40.0
Assessment-7388,Candidate-175418,2017-08-25,eskills - Molly Lorenzo - IT:Hire Information Security Specialist - North America : Requisition-1166,Python,60,eskills,Success,92.73732911772099,https://www.eskills.com/assessments?Candidate-175418,40.0
Assessment-7389,Candidate-175418,2017-08-25,Codility - Molly Lorenzo - IT:Hire Information Security Specialist - North America : Requisition-1166,Development Basics,36,Codility,Success,112.26975300500817,https://codility.com/assess/id?Candidate-175418,40.0
Assessment-7390,Candidate-21814,2017-08-25,Aptitude Analytics - Heidi Perkins - Finance:Hire Financial Analyst - North America : Requisition-1144,Success Factor Analysis,12,Aptitude Analytics,Success,60.62518322981141,https://www.aptitudeanalytics.com/c?Candidate-21814,40.0
Assessment-7391,Candidate-174593,2017-08-25,eskills - Jaycee Boyle - IT:Hire Information Security Specialist - North America : Requisition-1166,Python,60,eskills,Success,60.0,https://www.eskills.com/assessments?Candidate-174593,40.0
Assessment-7392,Candidate-174593,2017-08-25,Codility - Jaycee Boyle - IT:Hire Information Security Specialist - North America : Requisition-1166,Development Basics,36,Codility,Success,98.96928861357603,https://codility.com/assess/id?Candidate-174593,40.0
Assessment-7393,Candidate-174024,2017-08-25,Allison Taylor - Mason Grogan - IT:Hire Information Security Specialist - North America : Requisition-1124,Reference Verification,36,Allison Taylor,Success,98.92907359698484,https://www.allisontaylor.com/reference/id?Candidate-174024,50.0
Assessment-7394,Candidate-174024,2017-08-25,SentryLink - Mason Grogan - IT:Hire Information Security Specialist - North America : Requisition-1124,Background Check,36,SentryLink,Success,93.18881268450913,https://sentrylink/id?Candidate-174024,50.0
Assessment-7395,Candidate-173874,2017-08-25,Allison Taylor - Axel Forsythe - Finance:Hire Financial Analyst - North America : Requisition-1104,Reference Verification,60,Allison Taylor,Success,122.15542762094917,https://www.allisontaylor.com/reference/id?Candidate-173874,50.0
Assessment-7396,Candidate-173874,2017-08-25,SentryLink - Axel Forsythe - Finance:Hire Financial Analyst - North America : Requisition-1104,Background Check,60,SentryLink,Success,60.0,https://sentrylink/id?Candidate-173874,50.0
Assessment-7397,Candidate-5802,2017-08-25,Aptitude Analytics - Desiree Romero - Finance:Hire Accountant - A/R - APAC : Requisition-1129,Success Factor Analysis,12,Aptitude Analytics,Success,60.0,https://www.aptitudeanalytics.com/c?Candidate-5802,40.0
Assessment-7398,Candidate-33914,2017-08-25,Allison Taylor - Melisent Shea - Marketing:Hire Marketing Specialist - North America : Requisition-1023,Reference Verification,48,Allison Taylor,Success,72.85299975472878,https://www.allisontaylor.com/reference/id?Candidate-33914,50.0
Assessment-7399,Candidate-33914,2017-08-25,SentryLink - Melisent Shea - Marketing:Hire Marketing Specialist - North America : Requisition-1023,Background Check,24,SentryLink,Success,60.0,https://sentrylink/id?Candidate-33914,50.0
Assessment-7400,Candidate-172976,2017-08-25,Allison Taylor - Davion Tejada - Finance:Hire Senior Accountant - North America : Requisition-1136,Reference Verification,60,Allison Taylor,Fail,84.6646274602235,https://www.allisontaylor.com/reference/id?Candidate-172976,50.0
Assessment-7401,Candidate-172976,2017-08-25,SentryLink - Davion Tejada - Finance:Hire Senior Accountant - North America : Requisition-1136,Background Check,60,SentryLink,Fail,72.05894288422823,https://sentrylink/id?Candidate-172976,50.0
Assessment-7402,Candidate-172540,2017-08-25,Allison Taylor - Zackary Pearson - IT:Hire Information Security Specialist - North America : Requisition-1103,Reference Verification,36,Allison Taylor,Success,103.76843831263413,https://www.allisontaylor.com/reference/id?Candidate-172540,50.0
Assessment-7403,Candidate-172540,2017-08-25,SentryLink - Zackary Pearson - IT:Hire Information Security Specialist - North America : Requisition-1103,Background Check,36,SentryLink,Success,79.79503117841494,https://sentrylink/id?Candidate-172540,50.0
Assessment-7404,Candidate-172063,2017-08-25,Allison Taylor - Polly Kim - IT:Hire Information Security Specialist - North America : Requisition-1101,Reference Verification,36,Allison Taylor,Success,81.41264897842926,https://www.allisontaylor.com/reference/id?Candidate-172063,50.0
Assessment-7405,Candidate-172063,2017-08-25,SentryLink - Polly Kim - IT:Hire Information Security Specialist - North America : Requisition-1101,Background Check,36,SentryLink,Success,80.37240192966517,https://sentrylink/id?Candidate-172063,50.0
Assessment-7406,Candidate-171989,2017-08-25,Allison Taylor - Kazu Smothers - Customer Support:Campus Customer Support Representative - South America : Requisition-2,Reference Verification,48,Allison Taylor,Success,60.0,https://www.allisontaylor.com/reference/id?Candidate-171989,50.0
Assessment-7407,Candidate-171989,2017-08-25,SentryLink - Kazu Smothers - Customer Support:Campus Customer Support Representative - South America : Requisition-2,Background Check,24,SentryLink,Success,70.3330843463652,https://sentrylink/id?Candidate-171989,50.0
Assessment-7408,Candidate-171869,2017-08-25,Allison Taylor - Vianna Samuels - Finance:Hire Senior Accountant - North America : Requisition-1136,Reference Verification,60,Allison Taylor,Success,60.0,https://www.allisontaylor.com/reference/id?Candidate-171869,50.0
Assessment-7409,Candidate-171869,2017-08-25,SentryLink - Vianna Samuels - Finance:Hire Senior Accountant - North America : Requisition-1136,Background Check,60,SentryLink,Success,62.86811607820577,https://sentrylink/id?Candidate-171869,50.0
Assessment-7410,Candidate-171867,2017-08-25,Allison Taylor - Cillian Fleming - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,Reference Verification,48,Allison Taylor,Success,60.0,https://www.allisontaylor.com/reference/id?Candidate-171867,50.0
Assessment-7411,Candidate-171867,2017-08-25,SentryLink - Cillian Fleming - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1139,Background Check,24,SentryLink,Success,90.19983230523925,https://sentrylink/id?Candidate-171867,50.0
Assessment-7412,Candidate-171464,2017-08-25,Allison Taylor - Broderick Cardenas - Operations:Hire Plant Supervisor - North America : Requisition-1008,Reference Verification,12,Allison Taylor,Success,72.45382225604853,https://www.allisontaylor.com/reference/id?Candidate-171464,50.0
Assessment-7413,Candidate-171464,2017-08-25,SentryLink - Broderick Cardenas - Operations:Hire Plant Supervisor - North America : Requisition-1008,Background Check,60,SentryLink,Success,74.76203235211467,https://sentrylink/id?Candidate-171464,50.0
Assessment-7414,Candidate-171363,2017-08-25,Allison Taylor - Allie Jones - IT:Hire IT Project Analyst - North America : Requisition-1150,Reference Verification,36,Allison Taylor,Fail,38.88693519804687,https://www.allisontaylor.com/reference/id?Candidate-171363,50.0
Assessment-7415,Candidate-171363,2017-08-25,SentryLink - Allie Jones - IT:Hire IT Project Analyst - North America : Requisition-1150,Background Check,36,SentryLink,Fail,71.76377074699829,https://sentrylink/id?Candidate-171363,50.0
Assessment-7416,Candidate-105925,2017-08-25,Allison Taylor - Samantha Benjamin - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Reference Verification,48,Allison Taylor,Fail,30.134882108099646,https://www.allisontaylor.com/reference/id?Candidate-105925,50.0
Assessment-7417,Candidate-105925,2017-08-25,SentryLink - Samantha Benjamin - Customer Support:Hire Customer Support Regional Director : Requisition-1158,Background Check,24,SentryLink,Fail,62.831838776229944,https://sentrylink/id?Candidate-105925,50.0
Assessment-7418,Candidate-106787,2017-08-25,Allison Taylor - Aramis Parrish - IT:Hire IT Infrastructure Specialist - North America : Requisition-1123,Reference Verification,36,Allison Taylor,Fail,22.598901929463935,https://www.allisontaylor.com/reference/id?Candidate-106787,50.0
Assessment-7419,Candidate-106787,2017-08-25,SentryLink - Aramis Parrish - IT:Hire IT Infrastructure Specialist - North America : Requisition-1123,Background Check,36,SentryLink,Fail,63.32746648299215,https://sentrylink/id?Candidate-106787,50.0
Assessment-7420,Candidate-169783,2017-08-25,Allison Taylor - Todd Chan - Finance:Hire Financial Analyst - North America : Requisition-1039,Reference Verification,60,Allison Taylor,Fail,66.60608258541068,https://www.allisontaylor.com/reference/id?Candidate-169783,50.0
Assessment-7421,Candidate-169783,2017-08-25,SentryLink - Todd Chan - Finance:Hire Financial Analyst - North America : Requisition-1039,Background Check,60,SentryLink,Fail,36.76091390472605,https://sentrylink/id?Candidate-169783,50.0
Assessment-7422,Candidate-169111,2017-08-25,Allison Taylor - Marie Lutz - Operations:Hire Plant Supervisor - APAC : Requisition-1107,Reference Verification,12,Allison Taylor,Fail,38.104477398529994,https://www.allisontaylor.com/reference/id?Candidate-169111,50.0
Assessment-7423,Candidate-169111,2017-08-25,SentryLink - Marie Lutz - Operations:Hire Plant Supervisor - APAC : Requisition-1107,Background Check,60,SentryLink,Fail,35.360965917228796,https://sentrylink/id?Candidate-169111,50.0
Assessment-7424,Candidate-169092,2017-08-25,Allison Taylor - Miya Shimizu - Finance:Hire Finance Manager - A/R - North America : Requisition-1122,Reference Verification,60,Allison Taylor,Fail,25.793198217773018,https://www.allisontaylor.com/reference/id?Candidate-169092,50.0
Assessment-7425,Candidate-169092,2017-08-25,SentryLink - Miya Shimizu - Finance:Hire Finance Manager - A/R - North America : Requisition-1122,Background Check,60,SentryLink,Fail,67.46828169206951,https://sentrylink/id?Candidate-169092,50.0
Assessment-7426,Candidate-167593,2017-08-25,Allison Taylor - Chaya Mayo - IT:Hire Information Security Specialist - North America : Requisition-1103,Reference Verification,36,Allison Taylor,Fail,25.98850883003476,https://www.allisontaylor.com/reference/id?Candidate-167593,50.0
Assessment-7427,Candidate-167593,2017-08-25,SentryLink - Chaya Mayo - IT:Hire Information Security Specialist - North America : Requisition-1103,Background Check,36,SentryLink,Fail,1.8662598932245018,https://sentrylink/id?Candidate-167593,50.0
